Coefficients,GraphObservation,Dispersion,Scramble,Method,ErrCausal,ErrNonCausal,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.4025276303291321,0.528379499912262,0.383578896522522,0.33331435918807983,0.3442750573158264,0.41111230850219727,0.3585723042488098,0.6808872818946838,0.7369787693023682,0.7457754015922546,0.7031070590019226,0.764599084854126
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.4123269021511078,0.5317729115486145,0.4515783488750458,0.30738601088523865,0.4073224663734436,0.3964419960975647,0.2479325383901596,0.66544109582901,0.7794530391693115,0.6934254765510559,0.6795117259025574,0.8160456418991089
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.42861661314964294,0.5351386666297913,0.2893027365207672,0.28303611278533936,0.18112397193908691,0.5154618620872498,0.5324317812919617,0.8031342029571533,0.7221211791038513,0.8219149708747864,0.5971794724464417,0.6906823515892029
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.41572943329811096,0.5234227180480957,0.3520352840423584,0.34729257225990295,0.410356730222702,0.36516958475112915,0.3056851029396057,0.7175371050834656,0.738876223564148,0.6985124945640564,0.7063587307929993,0.7546215653419495
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.3212182819843292,0.4968886375427246,0.3561820685863495,0.4478132128715515,0.44173818826675415,0.4448277950286865,0.4834662675857544,0.7552363872528076,0.6991184949874878,0.6849481463432312,0.7005107998847961,0.6822206974029541
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.3749152421951294,0.524445116519928,0.4230938255786896,0.41065338253974915,0.3739362955093384,0.3811322748661041,0.35233274102211,0.6689203381538391,0.6844717860221863,0.7347781658172607,0.7513506412506104,0.7757853865623474
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.3874123692512512,0.5183376669883728,0.4122949540615082,0.3746609389781952,0.37295496463775635,0.3350224196910858,0.3956530690193176,0.7625516653060913,0.6648179292678833,0.775665819644928,0.699946403503418,0.6903897523880005
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.34775596857070923,0.5023829340934753,0.41284334659576416,0.3585667014122009,0.4688534438610077,0.37934258580207825,0.4385216534137726,0.6919082403182983,0.7085993885993958,0.6891429424285889,0.750414252281189,0.7021574974060059
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.397952139377594,0.5047553777694702,0.3690032958984375,0.37393224239349365,0.355119913816452,0.37838035821914673,0.36963358521461487,0.6882107257843018,0.7506600022315979,0.7121942043304443,0.6794622540473938,0.7195575833320618
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.3621373772621155,0.507046103477478,0.40458524227142334,0.4353819489479065,0.3751243054866791,0.3497956693172455,0.4306676685810089,0.6986708045005798,0.7544971108436584,0.6750432252883911,0.7175254225730896,0.7122482061386108
