Coefficients,GraphObservation,Dispersion,Scramble,Method,ErrCausal,ErrNonCausal,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,1,1,1,IRM,0.3251621127128601,0.47240573167800903,0.4873504340648651,0.39172738790512085,0.42975789308547974,0.4361766576766968,0.4084489345550537,0.6062338948249817,0.6898227334022522,0.7279215455055237,0.6617893576622009,0.742171585559845
1,1,1,1,IRM,0.2918201982975006,0.4928727149963379,0.493760347366333,0.4917728900909424,0.35871922969818115,0.5089271664619446,0.45950576663017273,0.6851200461387634,0.6668846607208252,0.7320151925086975,0.6703975200653076,0.7516381740570068
1,1,1,1,IRM,0.3515145480632782,0.48167556524276733,0.3742581307888031,0.3036000728607178,0.5170732736587524,0.3773506283760071,0.4899640381336212,0.6846563220024109,0.7279620170593262,0.6734095811843872,0.7120220065116882,0.6702529191970825
1,1,1,1,IRM,0.3031103014945984,0.46672311425209045,0.32181501388549805,0.4905719757080078,0.4872792363166809,0.4500938057899475,0.5195622444152832,0.7735211253166199,0.6579143404960632,0.6553319692611694,0.7163921594619751,0.5997929573059082
1,1,1,1,IRM,0.31660890579223633,0.4863832890987396,0.5322209000587463,0.4498101472854614,0.3535234034061432,0.43114858865737915,0.43431955575942993,0.6703158617019653,0.6717973947525024,0.7242498397827148,0.6841806769371033,0.7339212894439697
1,1,1,1,IRM,0.29632502794265747,0.47645244002342224,0.4838760495185852,0.4676797389984131,0.34716981649398804,0.49368175864219666,0.5006694793701172,0.6451957821846008,0.677487850189209,0.7250515222549438,0.7106972932815552,0.690075695514679
1,1,1,1,IRM,0.3313748836517334,0.4952232837677002,0.3795278072357178,0.4248199462890625,0.443668007850647,0.4207358658313751,0.4559372067451477,0.7215681672096252,0.7355149388313293,0.7218732833862305,0.6724610924720764,0.6642051935195923
1,1,1,1,IRM,0.3641226291656494,0.5032621622085571,0.29064875841140747,0.377210795879364,0.4555850625038147,0.46339890360832214,0.4124293029308319,0.7212123274803162,0.7684449553489685,0.6672461628913879,0.6915347576141357,0.6944194436073303
1,1,1,1,IRM,0.3124939799308777,0.5143672823905945,0.4221886098384857,0.5027608871459961,0.44708251953125,0.42373737692832947,0.4138592481613159,0.6973077058792114,0.7209853529930115,0.70505690574646,0.7203260064125061,0.7414875030517578
1,1,1,1,IRM,0.2766915261745453,0.43572115898132324,0.4594601094722748,0.5302514433860779,0.43468615412712097,0.4572102129459381,0.4936304986476898,0.6351451277732849,0.6301518082618713,0.74695885181427,0.683831512928009,0.5937440991401672
