iteration,reg,error,penalty
0,0,215.3218231201172,984.1819458007812
50,0,123.04582214355469,305.66650390625
100,0,86.55995178222656,114.39458465576172
150,0,66.93411254882812,48.07871627807617
200,0,54.59353256225586,22.52657127380371
250,0,46.50791549682617,11.691664695739746
300,0,40.97237777709961,6.643551349639893
350,0,37.02307891845703,4.087378978729248
400,0,34.10389709472656,2.698688507080078
450,0,31.882118225097656,1.8986972570419312
500,0,30.150413513183594,1.4148056507110596
550,0,28.7744140625,1.109885334968567
600,0,27.663959503173828,0.910899817943573
650,0,26.756576538085938,0.7769492864608765
700,0,26.007736206054688,0.6841356158256531
750,0,25.38494873046875,0.6179783344268799
800,0,24.86391830444336,0.5694288015365601
850,0,24.42619514465332,0.5326900482177734
900,0,24.05739402770996,0.5039615631103516
950,0,23.746177673339844,0.4807162880897522
1000,0,23.483442306518555,0.46124279499053955
1050,0,23.26177215576172,0.4443763196468353
1100,0,23.075037002563477,0.4293157160282135
1150,0,22.918109893798828,0.4155082106590271
1200,0,22.78666877746582,0.4025733172893524
1250,0,22.677024841308594,0.3902495205402374
1300,0,22.586008071899414,0.37836068868637085
1350,0,22.510883331298828,0.3667870759963989
1400,0,22.44926643371582,0.35545259714126587
1450,0,22.39908790588379,0.3443083167076111
1500,0,22.35856819152832,0.3333269953727722
1550,0,22.326120376586914,0.3224945068359375
1600,0,22.30040168762207,0.3118062913417816
1650,0,22.280284881591797,0.30126506090164185
1700,0,22.264713287353516,0.2908751964569092
1750,0,22.252859115600586,0.28064414858818054
1800,0,22.243980407714844,0.27058127522468567
1850,0,22.237489700317383,0.26069551706314087
1900,0,22.232868194580078,0.25099584460258484
1950,0,22.229663848876953,0.24149100482463837
2000,0,22.22756004333496,0.2321888506412506
2050,0,22.22630500793457,0.22309641540050507
2100,0,22.225679397583008,0.2142203450202942
2150,0,22.225482940673828,0.2055659145116806
2200,0,22.22555160522461,0.19713804125785828
2250,0,22.225784301757812,0.18894042074680328
2300,0,22.226171493530273,0.18097582459449768
2350,0,22.226604461669922,0.1732465922832489
2400,0,22.227048873901367,0.16575446724891663
2450,0,22.227447509765625,0.1584993302822113
2500,0,22.22783851623535,0.1514822244644165
2550,0,22.228151321411133,0.14470119774341583
2600,0,22.22840118408203,0.1381559669971466
2650,0,22.22859001159668,0.13184475898742676
2700,0,22.228717803955078,0.1257648915052414
2750,0,22.228755950927734,0.11991298198699951
2800,0,22.22872543334961,0.11428586393594742
2850,0,22.228675842285156,0.10888055711984634
2900,0,22.22856330871582,0.10369166731834412
2950,0,22.228431701660156,0.09871574491262436
3000,0,22.228254318237305,0.09394780546426773
3050,0,22.228063583374023,0.08938233554363251
3100,0,22.227895736694336,0.08501451462507248
3150,0,22.227733612060547,0.08083909004926682
3200,0,22.227582931518555,0.07684987783432007
3250,0,22.227479934692383,0.07304159551858902
3300,0,22.227434158325195,0.06940831243991852
3350,0,22.22747039794922,0.06594421714544296
3400,0,22.22759246826172,0.0626433938741684
3450,0,22.227813720703125,0.05949985980987549
3500,0,22.228130340576172,0.05650772899389267
3550,0,22.228601455688477,0.053661223500967026
3600,0,22.229219436645508,0.05095455050468445
3650,0,22.230022430419922,0.04838203266263008
3700,0,22.23100471496582,0.045937925577163696
3750,0,22.232177734375,0.043616827577352524
3800,0,22.233549118041992,0.04141310602426529
3850,0,22.23517417907715,0.039321694523096085
3900,0,22.23704719543457,0.037337347865104675
3950,0,22.23918914794922,0.035455141216516495
4000,0,22.241588592529297,0.03367007523775101
4050,0,22.244295120239258,0.03197764977812767
4100,0,22.247289657592773,0.030373144894838333
4150,0,22.250606536865234,0.028852323070168495
4200,0,22.2542781829834,0.02741098776459694
4250,0,22.258264541625977,0.026044994592666626
4300,0,22.26261329650879,0.024750620126724243
4350,0,22.267337799072266,0.023524180054664612
4400,0,22.272449493408203,0.02236207015812397
4450,0,22.277942657470703,0.021260974928736687
4500,0,22.283809661865234,0.02021755278110504
4550,0,22.290088653564453,0.01922892965376377
4600,0,22.29681396484375,0.01829218864440918
4650,0,22.303956985473633,0.01740455999970436
4700,0,22.311527252197266,0.016563476994633675
4750,0,22.319561004638672,0.01576644368469715
4800,0,22.3280086517334,0.015011129900813103
4850,0,22.336959838867188,0.014295369386672974
4900,0,22.346343994140625,0.013617056421935558
4950,0,22.356218338012695,0.012974209152162075
5000,0,22.366535186767578,0.012364968657493591
5050,0,22.377363204956055,0.011787529103457928
5100,0,22.388648986816406,0.011240263469517231
5150,0,22.400453567504883,0.01072157733142376
5200,0,22.41277503967285,0.010230015031993389
5250,0,22.425535202026367,0.0097641097381711
5300,0,22.438833236694336,0.009322505444288254
5350,0,22.452674865722656,0.008904005400836468
5400,0,22.466964721679688,0.00850729551166296
5450,0,22.481792449951172,0.008131241425871849
5500,0,22.49715805053711,0.007774770259857178
5550,0,22.51300048828125,0.007436807733029127
5600,0,22.529367446899414,0.007116373162716627
5650,0,22.546262741088867,0.006812490522861481
5700,0,22.563690185546875,0.006524250842630863
5750,0,22.581634521484375,0.006250830367207527
5800,0,22.60004425048828,0.005991323385387659
5850,0,22.618999481201172,0.005744961556047201
5900,0,22.63848304748535,0.0055110277608036995
5950,0,22.65846824645996,0.00528876343742013
6000,0,22.6789608001709,0.0050775050185620785
6050,0,22.699899673461914,0.0048765502870082855
6100,0,22.721385955810547,0.004685318563133478
6150,0,22.74333381652832,0.004503200296312571
6200,0,22.76578140258789,0.004329659976065159
6250,0,22.78868293762207,0.004164146259427071
6300,0,22.812036514282227,0.004006170202046633
6350,0,22.835859298706055,0.0038552461192011833
6400,0,22.86012077331543,0.003710933495312929
6450,0,22.884822845458984,0.003572834189981222
6500,0,22.909934997558594,0.0034405433107167482
