iteration,reg,error,penalty
0,0,436.3015441894531,12784.916015625
50,0,157.32833862304688,1554.5888671875
100,0,112.38565063476562,461.6138916015625
150,0,92.92933654785156,289.28094482421875
200,0,79.14553833007812,199.49945068359375
250,0,69.1033935546875,143.75570678710938
300,0,61.519012451171875,106.95323944091797
350,0,55.62461853027344,81.48989868164062
400,0,50.93882369995117,63.272056579589844
450,0,47.14649200439453,49.92536926269531
500,0,44.03205871582031,39.97492599487305
550,0,41.44254684448242,32.453125
600,0,39.266387939453125,26.69965362548828
650,0,37.420448303222656,22.251338958740234
700,0,35.841766357421875,18.77734375
750,0,34.481964111328125,16.038246154785156
800,0,33.303348541259766,13.858872413635254
850,0,32.2761116027832,12.109760284423828
900,0,31.37641143798828,10.6944580078125
950,0,30.58496856689453,9.540447235107422
1000,0,29.8859920501709,8.592710494995117
1050,0,29.26648712158203,7.809201717376709
1100,0,28.715600967407227,7.1573991775512695
1150,0,28.224254608154297,6.612042427062988
1200,0,27.7847957611084,6.15330171585083
1250,0,27.3907470703125,5.765498161315918
1300,0,27.036563873291016,5.436130523681641
1350,0,26.717519760131836,5.155172348022461
1400,0,26.429534912109375,4.914514541625977
1450,0,26.169103622436523,4.707569122314453
1500,0,25.93317413330078,4.528942108154297
1550,0,25.719093322753906,4.374200820922852
1600,0,25.52454376220703,4.2396745681762695
1650,0,25.347503662109375,4.122313499450684
1700,0,25.186193466186523,4.019573211669922
1750,0,25.039039611816406,3.929326057434082
1800,0,24.904651641845703,3.8497753143310547
1850,0,24.781803131103516,3.7794058322906494
1900,0,24.669395446777344,3.716933012008667
1950,0,24.56645965576172,3.661271095275879
2000,0,24.47212791442871,3.6114842891693115
2050,0,24.385610580444336,3.5667805671691895
2100,0,24.306209564208984,3.5264711380004883
2150,0,24.233308792114258,3.4899709224700928
2200,0,24.16632652282715,3.456778049468994
2250,0,24.104759216308594,3.4264492988586426
2300,0,24.048141479492188,3.3986032009124756
