iteration,reg,error,penalty
0,0,50.28915786743164,299.20977783203125
100,0,7.893794536590576,2.193826198577881
200,0,7.4345316886901855,1.7515316009521484
300,0,7.266688823699951,1.5497782230377197
400,0,7.125720024108887,1.3733924627304077
500,0,7.011961936950684,1.2303805351257324
600,0,6.92595100402832,1.1195604801177979
700,0,6.864395618438721,1.0357859134674072
800,0,6.822593688964844,0.9729892015457153
900,0,6.795781135559082,0.9256036877632141
1000,0,6.779768943786621,0.8890832662582397
1100,0,6.77116060256958,0.8599501252174377
1200,0,6.7673540115356445,0.8356581926345825
1300,0,6.766448974609375,0.8144088387489319
1400,0,6.767108917236328,0.7949657440185547
1500,0,6.768440246582031,0.7765017747879028
1600,0,6.769872665405273,0.7584847211837769
1700,0,6.771070957183838,0.7405863404273987
1800,0,6.771856784820557,0.7226178646087646
1900,0,6.772153377532959,0.7044849991798401
2000,0,6.771949291229248,0.6861538290977478
2100,0,6.77126407623291,0.6676304340362549
2200,0,6.770135402679443,0.648945689201355
2300,0,6.76860237121582,0.6301484107971191
2400,0,6.766702651977539,0.611293613910675
2500,0,6.764466762542725,0.5924436450004578
2600,0,6.761918067932129,0.5736637115478516
2700,0,6.759070873260498,0.5550193786621094
2800,0,6.755938529968262,0.5365761518478394
2900,0,6.752529621124268,0.5183977484703064
3000,0,6.748849391937256,0.500544548034668
3100,0,6.744909286499023,0.48307177424430847
3200,0,6.740720748901367,0.46602973341941833
3300,0,6.736303806304932,0.4494609832763672
3400,0,6.731689929962158,0.43340009450912476
3500,0,6.726924896240234,0.41787028312683105
3600,0,6.722073554992676,0.4028836488723755
3700,0,6.717230319976807,0.3884393870830536
3800,0,6.712522506713867,0.3745216727256775
3900,0,6.708127021789551,0.3610968589782715
4000,0,6.704280853271484,0.34811365604400635
4100,0,6.701314926147461,0.33549728989601135
4200,0,6.699677467346191,0.32314735651016235
4300,0,6.699997901916504,0.31093236804008484
4400,0,6.703153610229492,0.29868125915527344
4500,0,6.7103986740112305,0.286173939704895
4600,0,6.723544120788574,0.2731272876262665
4700,0,6.745238780975342,0.2591772675514221
4800,0,6.779400825500488,0.24385897815227509
4900,0,6.831839084625244,0.22659477591514587
5000,0,6.911105155944824,0.20671293139457703
5100,0,7.029375076293945,0.18355895578861237
5200,0,7.202715873718262,0.1568070352077484
5300,0,7.448946475982666,0.1270851045846939
5400,0,7.780284404754639,0.09673841297626495
5500,0,8.190366744995117,0.06976313889026642
5600,0,8.645602226257324,0.04970692843198776
5700,0,9.098098754882812,0.03696417436003685
5800,0,9.514843940734863,0.029151717200875282
5900,0,9.890646934509277,0.02383624017238617
6000,0,10.236076354980469,0.019779007881879807
6100,0,10.562407493591309,0.016516845673322678
6200,0,10.876229286193848,0.013850935734808445
6300,0,11.180305480957031,0.011657154187560081
6400,0,11.475579261779785,0.009843053296208382
6500,0,11.762425422668457,0.0083368681371212
6600,0,12.04108715057373,0.007082142401486635
6700,0,12.311823844909668,0.006033812649548054
6800,0,12.574883460998535,0.005155586171895266
6900,0,12.830506324768066,0.004417978692799807
7000,0,13.078923225402832,0.00379688898101449
7100,0,13.32034969329834,0.003272544825449586
7200,0,13.554973602294922,0.002828687895089388
7300,0,13.782981872558594,0.002451936714351177
7400,0,14.004549980163574,0.002131239278241992
7500,0,14.219843864440918,0.001857492490671575
7600,0,14.429036140441895,0.0016231591580435634
7700,0,14.632290840148926,0.0014220151351764798
7800,0,14.829780578613281,0.001248899265192449
7900,0,15.021666526794434,0.001099524786695838
8000,0,15.20812702178955,0.0009703176910988986
8100,0,15.38932991027832,0.0008582888985984027
8200,0,15.565451622009277,0.0007609368767589331
8300,0,15.736668586730957,0.0006761571276001632
8400,0,15.903145790100098,0.0006021769368089736
8500,0,16.065052032470703,0.0005374959437176585
8600,0,16.22256088256836,0.00048083788715302944
8700,0,16.375825881958008,0.0004311214725021273
8800,0,16.52501106262207,0.00038742151809856296
8900,0,16.670251846313477,0.0003489500959403813
9000,0,16.81170082092285,0.0003150288248434663
9100,0,16.949493408203125,0.00028507737442851067
9200,0,17.083751678466797,0.00025859521701931953
9300,0,17.214601516723633,0.00023514989879913628
9400,0,17.342153549194336,0.00021436938550323248
9500,0,17.466510772705078,0.00019592956232372671
9600,0,17.58778190612793,0.00017955017392523587
9700,0,17.7060489654541,0.0001649874320719391
9800,0,17.821395874023438,0.00015202918439172208
9900,0,17.93390464782715,0.00014049006858840585
10000,0,18.043636322021484,0.00013020774349570274
10100,0,18.150659561157227,0.00012104099005227908
10200,0,18.255014419555664,0.00011286557128187269
10300,0,18.35675811767578,0.00010557216592133045
10400,0,18.455923080444336,9.906487684929743e-05
10500,0,18.55254364013672,9.325883002020419e-05
10600,0,18.646635055541992,8.807965059531853e-05
10700,0,18.738208770751953,8.346157846972346e-05
10800,0,18.827281951904297,7.934554014354944e-05
10900,0,18.913843154907227,7.567988359369338e-05
11000,0,18.995107650756836,7.41202020435594e-05
11100,0,19.07137107849121,6.991413829382509e-05
11200,0,19.141307830810547,6.771880725864321e-05
11300,0,19.208349227905273,6.542495248140767e-05
11400,0,19.269367218017578,6.69617293169722e-05
11500,0,19.325824737548828,6.218709313543513e-05
11600,0,19.382108688354492,0.00010033811122411862
11700,0,19.43193244934082,5.981276262900792e-05
11800,0,19.48009490966797,5.858630902366713e-05
11900,0,19.525667190551758,7.021878263913095e-05
12000,0,19.566822052001953,5.686215445166454e-05
12100,0,19.607013702392578,5.6147066061384976e-05
12200,0,19.645416259765625,5.555658935918473e-05
12300,0,19.680110931396484,5.4902084229979664e-05
12400,0,19.714031219482422,0.0001374043640680611
12500,0,19.74552345275879,5.391589365899563e-05
