iteration,reg,error,penalty
0,0,1270.093994140625,27415.9140625
50,0,512.2190551757812,5055.5625
100,0,332.0385437011719,1020.74951171875
150,0,275.7900390625,563.225341796875
200,0,237.49224853515625,413.8959655761719
250,0,208.26052856445312,313.8282470703125
300,0,185.02267456054688,243.44325256347656
350,0,166.22586059570312,192.43331909179688
400,0,150.79319763183594,154.56027221679688
450,0,137.9512939453125,125.90278625488281
500,0,127.13825225830078,103.89228820800781
550,0,117.93822479248047,86.77979278564453
600,0,110.0382308959961,73.33621978759766
650,0,103.19886779785156,62.676025390625
700,0,97.23464965820312,54.149723052978516
750,0,91.99999237060547,47.27421188354492
800,0,87.37921142578125,41.68657684326172
850,0,83.27925872802734,37.11151123046875
900,0,79.62450408935547,33.33858108520508
950,0,76.35286712646484,30.205848693847656
1000,0,73.41280364990234,27.5875244140625
1050,0,70.76124572753906,25.385377883911133
1100,0,68.36184692382812,23.522050857543945
1150,0,66.18385314941406,21.93628692626953
1200,0,64.20095825195312,20.579177856445312
1250,0,62.39064407348633,19.411518096923828
1300,0,60.7335319519043,18.401622772216797
1350,0,59.21287155151367,17.5238037109375
1400,0,57.81411361694336,16.757051467895508
1450,0,56.524627685546875,16.084150314331055
1500,0,55.33330535888672,15.490893363952637
1550,0,54.23047637939453,14.965500831604004
1600,0,53.20762634277344,14.498204231262207
1650,0,52.25721740722656,14.080780029296875
1700,0,51.37262725830078,13.706384658813477
1750,0,50.54793930053711,13.369194984436035
1800,0,49.777923583984375,13.064309120178223
1850,0,49.057884216308594,12.787554740905762
1900,0,48.38364028930664,12.535372734069824
1950,0,47.751441955566406,12.304707527160645
2000,0,47.15789794921875,12.092933654785156
2050,0,46.599998474121094,11.897790908813477
2100,0,46.074989318847656,11.717318534851074
2150,0,45.58036422729492,11.549811363220215
2200,0,45.11391830444336,11.393807411193848
2250,0,44.67362594604492,11.248010635375977
2300,0,44.25764083862305,11.111288070678711
2350,0,43.86426544189453,10.982657432556152
2400,0,43.491943359375,10.86120891571045
2450,0,43.139278411865234,10.74618148803711
2500,0,42.80498504638672,10.6368989944458
2550,0,42.487918853759766,10.532752990722656
2600,0,42.18697738647461,10.433194160461426
2650,0,41.901161193847656,10.337736129760742
2700,0,41.62957763671875,10.245946884155273
2750,0,41.37139892578125,10.157453536987305
2800,0,41.12586212158203,10.071897506713867
2850,0,40.892234802246094,9.988973617553711
2900,0,40.669864654541016,9.908381462097168
2950,0,40.45817947387695,9.8298921585083
3000,0,40.256591796875,9.753266334533691
3050,0,40.06459426879883,9.678285598754883
3100,0,39.8817138671875,9.604763984680176
3150,0,39.7075080871582,9.5325288772583
3200,0,39.54158401489258,9.461438179016113
3250,0,39.383567810058594,9.391328811645508
3300,0,39.233062744140625,9.32206916809082
3350,0,39.08980941772461,9.253556251525879
3400,0,38.953453063964844,9.18565845489502
3450,0,38.823760986328125,9.118291854858398
3500,0,38.70046615600586,9.05135726928711
3550,0,38.58332824707031,8.984760284423828
3600,0,38.47214126586914,8.918437004089355
3650,0,38.3667106628418,8.852312088012695
3700,0,38.266849517822266,8.786311149597168
3750,0,38.17238235473633,8.72037410736084
3800,0,38.083168029785156,8.654455184936523
3850,0,37.99907684326172,8.588488578796387
3900,0,37.91996765136719,8.522424697875977
3950,0,37.845741271972656,8.456230163574219
4000,0,37.77629852294922,8.389863014221191
4050,0,37.7115478515625,8.323281288146973
4100,0,37.651424407958984,8.256450653076172
4150,0,37.59585952758789,8.18934440612793
4200,0,37.54479217529297,8.121928215026855
4250,0,37.49818420410156,8.054183959960938
4300,0,37.45600509643555,7.986083984375
4350,0,37.41822052001953,7.917609214782715
4400,0,37.38482666015625,7.848747730255127
4450,0,37.35580825805664,7.779479503631592
4500,0,37.33116149902344,7.709792137145996
4550,0,37.31090545654297,7.639675140380859
4600,0,37.2950439453125,7.569124221801758
4650,0,37.28361129760742,7.498143196105957
4700,0,37.27661895751953,7.426709175109863
4750,0,37.27409744262695,7.354836463928223
4800,0,37.276084899902344,7.282532691955566
4850,0,37.28261947631836,7.209794998168945
4900,0,37.293724060058594,7.136641502380371
4950,0,37.3094367980957,7.063077926635742
5000,0,37.32978820800781,6.989119529724121
5050,0,37.35479736328125,6.914786338806152
5100,0,37.38447952270508,6.840101718902588
5150,0,37.418846130371094,6.765092372894287
5200,0,37.457881927490234,6.6897807121276855
5250,0,37.501564025878906,6.614189147949219
5300,0,37.54985427856445,6.538365364074707
5350,0,37.602684020996094,6.462343215942383
5400,0,37.65996170043945,6.3861589431762695
5450,0,37.72157287597656,6.309852123260498
5500,0,37.787376403808594,6.233464241027832
5550,0,37.85719299316406,6.157045841217041
5600,0,37.93081283569336,6.080644130706787
5650,0,38.00800704956055,6.00429105758667
5700,0,38.08848571777344,5.9280500411987305
5750,0,38.171993255615234,5.851947784423828
5800,0,38.2581787109375,5.776045322418213
5850,0,38.346710205078125,5.700371265411377
5900,0,38.437255859375,5.6249613761901855
5950,0,38.52944564819336,5.549860000610352
6000,0,38.6229248046875,5.475091934204102
6050,0,38.71735382080078,5.4006853103637695
6100,0,38.81242752075195,5.326666355133057
6150,0,38.9078483581543,5.253053665161133
6200,0,39.00337219238281,5.179862022399902
6250,0,39.09880447387695,5.107104778289795
6300,0,39.19400405883789,5.034789085388184
6350,0,39.28891372680664,4.962927341461182
6400,0,39.38350296020508,4.891521453857422
6450,0,39.47784423828125,4.820576190948486
6500,0,39.57207489013672,4.750099182128906
