Coefficients,GraphObservation,Dispersion,Scramble,Method,ErrCausal,ErrNonCausal,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.4145241677761078,0.026595985516905785,-0.14487339556217194,0.7101480960845947,0.4261537194252014,0.5013701319694519,1.3161333799362183,0.16587339341640472,0.03195823356509209,0.10590098053216934,-0.0020961540285497904,0.30532804131507874
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.33220428228378296,0.08003454655408859,0.8416468501091003,1.7105284929275513,0.4999101161956787,0.5792422294616699,0.16097210347652435,0.3645343780517578,-0.045855749398469925,0.293354332447052,0.20121392607688904,0.37234506011009216
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.4645025134086609,0.046897388994693756,1.3432610034942627,-0.14031197130680084,0.6825056672096252,0.10357913374900818,0.9996954798698425,0.2650834023952484,0.36005085706710815,0.17694729566574097,0.02346828021109104,0.05215384066104889
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.31839480996131897,0.24986597895622253,0.8830904960632324,0.5288839340209961,1.120428204536438,-0.0693807452917099,0.5547162294387817,0.43599414825439453,0.5820938944816589,0.353562593460083,0.6171280145645142,0.46319785714149475
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.6284390091896057,0.2942369282245636,0.4169459640979767,0.7226512432098389,-0.6427080035209656,1.054625391960144,1.1544245481491089,0.6459887623786926,0.3271884620189667,0.8777502179145813,-0.31362277269363403,-0.27933165431022644
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.11970584094524384,0.04226962476968765,0.8865272402763367,0.34730851650238037,1.1585534811019897,1.227982997894287,0.7127170562744141,0.0345577746629715,0.2865425646305084,0.21610690653324127,0.09883055835962296,0.2675398588180542
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.24279634654521942,0.019569817930459976,1.5204453468322754,1.037097692489624,0.335446298122406,0.808047890663147,0.3193642795085907,0.04184379801154137,0.11866864562034607,0.2065468430519104,0.15079128742218018,0.12890435755252838
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.24570636451244354,0.13876935839653015,0.3292962908744812,1.3661450147628784,0.725552499294281,0.2631792724132538,1.1624808311462402,0.4640216827392578,0.06589136272668839,0.3359001874923706,0.5813424587249756,0.15297378599643707
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.3299877643585205,0.25080928206443787,0.3952489495277405,0.8901827931404114,0.7218296527862549,0.918019711971283,-0.08997970819473267,0.22129297256469727,0.5331788659095764,0.3124891519546509,0.5051786303520203,0.7536187171936035
1,1,1,1,SEM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,IRM,0.21532706916332245,0.06551271677017212,0.5328609347343445,1.096749186515808,1.1106330156326294,0.08527343720197678,1.0095754861831665,0.33084139227867126,0.3705543577671051,0.07682465761899948,0.22638572752475739,0.15376776456832886
